ID_CORRELATIVO,TIPO_REQUERIMIENTO2,DICTAMEN,CODMES,PRODUCTO_SERVICIO_2,SUBMOTIVO_2
0010596,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 156
0038792,Reclamo,PROCEDE TOTAL,201204,Producto 07,Submotivo 141
0085323,Reclamo,PROCEDE TOTAL,201205,Producto 21,Submotivo 88
0036905,Solicitud,PROCEDE TOTAL,201203,Producto 20,Submotivo 132
0036905,Reclamo,PROCEDE TOTAL,201203,Producto 18,Submotivo 125
0034434,Reclamo,NO PROCEDE,201203,Producto 17,Submotivo 89
0048515,Reclamo,NO PROCEDE,201203,Producto 21,Submotivo 88
0011281,Reclamo,PROCEDE PARCIAL,201205,Producto 18,Submotivo 66
0011281,Reclamo,NO PROCEDE,201204,Producto 18,Submotivo 123
0061288,Solicitud,NO PROCEDE,201203,Producto 20,Submotivo 157
0089197,Reclamo,NO PROCEDE,201203,Producto 20,Submotivo 125
0053161,Solicitud,NO PROCEDE,201205,Producto 20,Submotivo 157
0053161,Reclamo,NO PROCEDE,201205,Producto 17,Submotivo 95
0041172,Solicitud,PROCEDE TOTAL,201206,Producto 07,Submotivo 144
0070175,Reclamo,NO PROCEDE,201208,Producto 17,Submotivo 90
0070175,Reclamo,PROCEDE TOTAL,201203,Producto 05,Submotivo 125
0005963,Reclamo,NO PROCEDE,201204,Producto 18,Submotivo 68
0016971,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 125
0011832,Reclamo,NO PROCEDE,201203,Producto 20,Submotivo 43
0099927,Reclamo,NO PROCEDE,201208,Producto 07,Submotivo 125
0099927,Reclamo,PROCEDE TOTAL,201206,Producto 21,Submotivo 88
0043164,Solicitud,PROCEDE TOTAL,201207,Producto 07,Submotivo 144
0029054,Reclamo,NO PROCEDE,201207,Producto 21,Submotivo 88
0029054,Reclamo,NO PROCEDE,201207,Producto 21,Submotivo 88
0012191,Reclamo,PROCEDE TOTAL,201205,Producto 01,Submotivo 146
0048786,Reclamo,NO PROCEDE,201206,Producto 07,Submotivo 125
0017598,Reclamo,PROCEDE TOTAL,201207,Producto 17,Submotivo 90
0017598,Reclamo,NO PROCEDE,201207,Producto 18,Submotivo 125
0009892,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0009892,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0009892,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 125
0009892,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 125
0075943,Reclamo,PROCEDE TOTAL,201204,Producto 01,Submotivo 125
0017341,Solicitud,PROCEDE TOTAL,201203,Producto 07,Submotivo 144
0061400,Solicitud,PROCEDE TOTAL,201204,Producto 20,Submotivo 132
0061400,Reclamo,PROCEDE TOTAL,201204,Producto 18,Submotivo 125
0061400,Reclamo,PROCEDE TOTAL,201204,Producto 18,Submotivo 125
0076549,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 67
0059531,Reclamo,PROCEDE TOTAL,201208,Producto 18,Submotivo 68
0059531,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 68
0059531,Reclamo,NO PROCEDE,201207,Producto 18,Submotivo 68
0057792,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 132
0057792,Reclamo,PROCEDE TOTAL,201208,Producto 18,Submotivo 125
0057792,Reclamo,NO PROCEDE,201208,Producto 17,Submotivo 99
0023682,Solicitud,PROCEDE TOTAL,201205,Producto 07,Submotivo 144
0023682,Reclamo,PROCEDE TOTAL,201205,Producto 07,Submotivo 125
0092890,Solicitud,PROCEDE TOTAL,201204,Producto 07,Submotivo 144
0079290,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 43
0079290,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 43
0079290,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 43
0079204,Reclamo,PROCEDE TOTAL,201203,Producto 21,Submotivo 125
0021246,Reclamo,NO PROCEDE,201205,Producto 05,Submotivo 125
0043726,Reclamo,PROCEDE TOTAL,201208,Producto 01,Submotivo 125
0053918,Reclamo,PROCEDE TOTAL,201205,Producto 20,Submotivo 125
0023095,Reclamo,PROCEDE TOTAL,201204,Producto 21,Submotivo 88
0054951,Reclamo,PROCEDE TOTAL,201207,Producto 21,Submotivo 88
0049645,Reclamo,NO PROCEDE,201208,Producto 17,Submotivo 91
0049645,Reclamo,NO PROCEDE,201208,Producto 17,Submotivo 89
0096675,Reclamo,PROCEDE TOTAL,201204,Producto 01,Submotivo 146
0061318,Solicitud,PROCEDE PARCIAL,201207,Producto 20,Submotivo 157
0073428,Reclamo,PROCEDE TOTAL,201203,Producto 20,Submotivo 125
0027295,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
0018711,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 156
0018711,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 156
0018711,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 156
0042420,Reclamo,NO PROCEDE,201208,Producto 01,Submotivo 146
0053301,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 125
0053301,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 125
0048948,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 66
0048948,Solicitud,PROCEDE TOTAL,201205,Producto 20,Submotivo 132
0048948,Reclamo,PROCEDE TOTAL,201205,Producto 20,Submotivo 156
0048948,Reclamo,PROCEDE TOTAL,201204,Producto 20,Submotivo 125
0048948,Reclamo,NO PROCEDE,201204,Producto 20,Submotivo 147
0048948,Reclamo,PROCEDE TOTAL,201204,Producto 20,Submotivo 39
0079983,Reclamo,PROCEDE TOTAL,201206,Producto 01,Submotivo 125
0019183,Reclamo,PROCEDE TOTAL,201203,Producto 05,Submotivo 125
0071227,Reclamo,PROCEDE TOTAL,201206,Producto 01,Submotivo 125
0099386,Reclamo,NO PROCEDE,201206,Producto 21,Submotivo 125
0093321,Solicitud,NO PROCEDE,201204,Producto 20,Submotivo 157
0093321,Reclamo,PROCEDE TOTAL,201203,Producto 14,Submotivo 125
0084768,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 144
0048077,Solicitud,NO PROCEDE,201203,Producto 07,Submotivo 144
0048077,Reclamo,NO PROCEDE,201203,Producto 07,Submotivo 125
0075568,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 125
0075568,Solicitud,NO PROCEDE,201205,Producto 20,Submotivo 157
0013306,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 125
0013306,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 125
0013306,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0013306,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 145
0013306,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 145
0013306,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 125
0013306,Reclamo,PROCEDE TOTAL,201207,Producto 20,Submotivo 145
0013306,Reclamo,PROCEDE TOTAL,201207,Producto 20,Submotivo 142
0013306,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 142
0013306,Reclamo,PROCEDE TOTAL,201205,Producto 20,Submotivo 145
0013306,Reclamo,NO PROCEDE,201204,Producto 20,Submotivo 125
0013306,Reclamo,PROCEDE TOTAL,201203,Producto 20,Submotivo 145
0056119,Solicitud,PROCEDE TOTAL,201204,Producto 07,Submotivo 144
0096807,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0025268,Reclamo,NO PROCEDE,201207,Producto 18,Submotivo 117
0025268,Reclamo,PROCEDE TOTAL,201205,Producto 07,Submotivo 27
0016681,Reclamo,PROCEDE TOTAL,201205,Producto 07,Submotivo 27
0002801,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 125
0082215,Reclamo,PROCEDE TOTAL,201203,Producto 20,Submotivo 43
0066466,Solicitud,PROCEDE TOTAL,201205,Producto 07,Submotivo 144
0040670,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 132
0040670,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0046215,Solicitud,PROCEDE TOTAL,201207,Producto 07,Submotivo 144
0025829,Reclamo,NO PROCEDE,201206,Producto 17,Submotivo 89
0025829,Reclamo,NO PROCEDE,201205,Producto 17,Submotivo 89
0025829,Reclamo,NO PROCEDE,201204,Producto 18,Submotivo 125
0089079,Reclamo,PROCEDE TOTAL,201207,Producto 01,Submotivo 07
0046875,Reclamo,PROCEDE TOTAL,201208,Producto 05,Submotivo 125
0046875,Reclamo,PROCEDE TOTAL,201208,Producto 07,Submotivo 125
0009798,Reclamo,PROCEDE TOTAL,201208,Producto 01,Submotivo 125
0093290,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 132
0093290,Reclamo,PROCEDE TOTAL,201208,Producto 18,Submotivo 125
0072168,Reclamo,PROCEDE TOTAL,201206,Producto 07,Submotivo 26
0095592,Reclamo,PROCEDE TOTAL,201204,Producto 20,Submotivo 43
0095592,Reclamo,NO PROCEDE,201204,Producto 20,Submotivo 43
0088585,Reclamo,NO PROCEDE,201208,Producto 07,Submotivo 125
0088585,Reclamo,NO PROCEDE,201207,Producto 07,Submotivo 125
0088585,Reclamo,NO PROCEDE,201204,Producto 07,Submotivo 125
0012080,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 43
0047776,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0047776,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 43
0081152,Reclamo,NO PROCEDE,201204,Producto 20,Submotivo 125
0097100,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 125
0009405,Reclamo,NO PROCEDE,201204,Producto 20,Submotivo 125
0077791,Solicitud,PROCEDE TOTAL,201205,Producto 20,Submotivo 157
0077791,Solicitud,NO PROCEDE,201204,Producto 20,Submotivo 157
0016407,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0016407,Solicitud,NO PROCEDE,201206,Producto 20,Submotivo 157
0016407,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 125
0042287,Reclamo,NO PROCEDE,201205,Producto 18,Submotivo 125
0042287,Reclamo,PROCEDE TOTAL,201203,Producto 01,Submotivo 125
0007270,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 132
0007270,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 142
0007270,Reclamo,PROCEDE TOTAL,201208,Producto 18,Submotivo 125
0007270,Solicitud,PROCEDE TOTAL,201206,Producto 20,Submotivo 144
0054824,Solicitud,PROCEDE TOTAL,201207,Producto 07,Submotivo 144
0063828,Solicitud,PROCEDE TOTAL,201204,Producto 20,Submotivo 157
0095660,Reclamo,PROCEDE TOTAL,201204,Producto 20,Submotivo 43
0077749,Solicitud,NO PROCEDE,201207,Producto 20,Submotivo 157
0000233,Solicitud,PROCEDE TOTAL,201203,Producto 07,Submotivo 144
0022426,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0022426,Solicitud,NO PROCEDE,201207,Producto 20,Submotivo 157
0081041,Reclamo,NO PROCEDE,201204,Producto 20,Submotivo 125
0092097,Solicitud,NO PROCEDE,201207,Producto 20,Submotivo 157
0027518,Solicitud,PROCEDE TOTAL,201204,Producto 07,Submotivo 144
0077429,Reclamo,PROCEDE TOTAL,201208,Producto 01,Submotivo 146
0030502,Reclamo,PROCEDE TOTAL,201203,Producto 20,Submotivo 125
0042147,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 144
0042147,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 132
0042147,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 125
0019080,Reclamo,PROCEDE TOTAL,201203,Producto 01,Submotivo 146
0000192,Solicitud,PROCEDE TOTAL,201205,Producto 07,Submotivo 144
0000192,Reclamo,PROCEDE TOTAL,201205,Producto 01,Submotivo 07
0056704,Reclamo,NO PROCEDE,201204,Producto 20,Submotivo 125
0056704,Reclamo,NO PROCEDE,201204,Producto 20,Submotivo 125
0064479,Reclamo,NO PROCEDE,201206,Producto 21,Submotivo 88
0026308,Reclamo,NO PROCEDE,201207,Producto 21,Submotivo 125
0091253,Solicitud,NO PROCEDE,201204,Producto 20,Submotivo 157
0035253,Reclamo,PROCEDE TOTAL,201207,Producto 20,Submotivo 43
0086117,Reclamo,PROCEDE TOTAL,201206,Producto 01,Submotivo 146
0032646,Reclamo,NO PROCEDE,201203,Producto 03,Submotivo 125
0074080,Reclamo,NO PROCEDE,201208,Producto 06,Submotivo 125
0074080,Solicitud,NO PROCEDE,201207,Producto 20,Submotivo 157
0028698,Solicitud,PROCEDE TOTAL,201205,Producto 07,Submotivo 144
0091321,Solicitud,PROCEDE TOTAL,201206,Producto 20,Submotivo 130
0062009,Solicitud,PROCEDE TOTAL,201206,Producto 20,Submotivo 157
0093640,Reclamo,PROCEDE TOTAL,201207,Producto 17,Submotivo 89
0026734,Solicitud,NO PROCEDE,201203,Producto 20,Submotivo 157
0066063,Reclamo,NO PROCEDE,201206,Producto 18,Submotivo 125
0006659,Reclamo,PROCEDE TOTAL,201208,Producto 07,Submotivo 125
0089928,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 125
0045835,Reclamo,NO PROCEDE,201204,Producto 18,Submotivo 67
0000802,Solicitud,PROCEDE TOTAL,201204,Producto 20,Submotivo 144
0064142,Reclamo,NO PROCEDE,201206,Producto 18,Submotivo 66
0002080,Reclamo,PROCEDE PARCIAL,201207,Producto 07,Submotivo 125
0083784,Reclamo,PROCEDE TOTAL,201204,Producto 01,Submotivo 07
0005982,Reclamo,NO PROCEDE,201205,Producto 18,Submotivo 125
0005982,Reclamo,PROCEDE PARCIAL,201203,Producto 07,Submotivo 125
0090168,Solicitud,PROCEDE TOTAL,201204,Producto 07,Submotivo 144
0090168,Reclamo,NO PROCEDE,201203,Producto 18,Submotivo 53
0038980,Reclamo,PROCEDE TOTAL,201208,Producto 17,Submotivo 101
0038980,Reclamo,PROCEDE TOTAL,201204,Producto 20,Submotivo 88
0038980,Reclamo,PROCEDE TOTAL,201204,Producto 21,Submotivo 88
0001700,Solicitud,NO PROCEDE,201203,Producto 20,Submotivo 157
0090945,Reclamo,NO PROCEDE,201203,Producto 20,Submotivo 156
0062535,Reclamo,NO PROCEDE,201205,Producto 17,Submotivo 125
0062535,Reclamo,NO PROCEDE,201205,Producto 17,Submotivo 125
0064006,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 132
0032099,Solicitud,PROCEDE PARCIAL,201203,Producto 20,Submotivo 157
0015726,Reclamo,NO PROCEDE,201204,Producto 20,Submotivo 125
0026324,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 43
0048276,Reclamo,NO PROCEDE,201208,Producto 17,Submotivo 99
0081629,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 43
0080434,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 66
0025230,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 132
0025230,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 125
0025230,Reclamo,PROCEDE TOTAL,201208,Producto 18,Submotivo 125
0025230,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 88
0025230,Solicitud,PROCEDE TOTAL,201204,Producto 20,Submotivo 132
0064972,Reclamo,PROCEDE TOTAL,201208,Producto 01,Submotivo 146
0026179,Solicitud,PROCEDE TOTAL,201207,Producto 07,Submotivo 144
0031094,Solicitud,NO PROCEDE,201207,Producto 20,Submotivo 157
0050525,Reclamo,PROCEDE TOTAL,201207,Producto 17,Submotivo 89
0005311,Reclamo,NO PROCEDE,201204,Producto 07,Submotivo 125
0048021,Solicitud,PROCEDE TOTAL,201203,Producto 07,Submotivo 144
0065842,Reclamo,NO PROCEDE,201206,Producto 21,Submotivo 125
0089492,Reclamo,PROCEDE TOTAL,201203,Producto 18,Submotivo 68
0053630,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
0077620,Reclamo,PROCEDE TOTAL,201204,Producto 20,Submotivo 119
0052586,Reclamo,NO PROCEDE,201205,Producto 17,Submotivo 125
0032580,Solicitud,PROCEDE TOTAL,201207,Producto 20,Submotivo 132
0032580,Reclamo,PROCEDE TOTAL,201207,Producto 14,Submotivo 125
0032580,Reclamo,PROCEDE PARCIAL,201207,Producto 18,Submotivo 125
0032580,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 125
0039821,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0039821,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 125
0089039,Reclamo,PROCEDE TOTAL,201205,Producto 21,Submotivo 88
0089039,Reclamo,PROCEDE TOTAL,201205,Producto 01,Submotivo 146
0095575,Reclamo,NO PROCEDE,201208,Producto 07,Submotivo 125
0001076,Reclamo,NO PROCEDE,201207,Producto 18,Submotivo 66
0056902,Reclamo,NO PROCEDE,201203,Producto 18,Submotivo 125
0062942,Reclamo,NO PROCEDE,201206,Producto 01,Submotivo 146
0018170,Reclamo,NO PROCEDE,201203,Producto 21,Submotivo 151
0034145,Solicitud,NO PROCEDE,201205,Producto 20,Submotivo 157
0047580,Reclamo,NO PROCEDE,201207,Producto 18,Submotivo 125
0047580,Reclamo,PROCEDE TOTAL,201206,Producto 20,Submotivo 125
0047580,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 125
0047580,Solicitud,PROCEDE TOTAL,201203,Producto 20,Submotivo 132
0084642,Solicitud,NO PROCEDE,201208,Producto 20,Submotivo 157
0087560,Reclamo,NO PROCEDE,201207,Producto 18,Submotivo 125
0087560,Reclamo,NO PROCEDE,201206,Producto 18,Submotivo 125
0038267,Reclamo,PROCEDE TOTAL,201206,Producto 20,Submotivo 43
0090048,Reclamo,PROCEDE TOTAL,201207,Producto 21,Submotivo 88
0063934,Solicitud,NO PROCEDE,201205,Producto 20,Submotivo 157
0067788,Solicitud,PROCEDE TOTAL,201205,Producto 20,Submotivo 132
0067788,Solicitud,NO PROCEDE,201203,Producto 20,Submotivo 157
0025269,Reclamo,PROCEDE TOTAL,201205,Producto 01,Submotivo 125
0077569,Reclamo,PROCEDE TOTAL,201205,Producto 07,Submotivo 125
0067182,Solicitud,NO PROCEDE,201205,Producto 20,Submotivo 157
0067295,Solicitud,NO PROCEDE,201208,Producto 20,Submotivo 157
0067295,Solicitud,NO PROCEDE,201207,Producto 20,Submotivo 157
0083543,Reclamo,NO PROCEDE,201206,Producto 21,Submotivo 88
0083543,Reclamo,NO PROCEDE,201206,Producto 21,Submotivo 88
0084653,Reclamo,PROCEDE TOTAL,201205,Producto 20,Submotivo 125
0032395,Reclamo,PROCEDE TOTAL,201206,Producto 07,Submotivo 27
0066470,Reclamo,NO PROCEDE,201203,Producto 05,Submotivo 125
0088606,Reclamo,PROCEDE TOTAL,201206,Producto 07,Submotivo 125
0063126,Reclamo,PROCEDE TOTAL,201206,Producto 20,Submotivo 88
0046107,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
0037613,Reclamo,PROCEDE TOTAL,201206,Producto 20,Submotivo 88
0037613,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 125
0018694,Solicitud,PROCEDE TOTAL,201203,Producto 07,Submotivo 144
0052397,Reclamo,PROCEDE TOTAL,201207,Producto 01,Submotivo 146
0053672,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 125
0012704,Solicitud,PROCEDE TOTAL,201205,Producto 20,Submotivo 132
0012704,Solicitud,PROCEDE TOTAL,201205,Producto 20,Submotivo 144
0012704,Reclamo,PROCEDE TOTAL,201205,Producto 20,Submotivo 125
0090999,Reclamo,PROCEDE TOTAL,201208,Producto 18,Submotivo 125
0090999,Solicitud,PROCEDE TOTAL,201207,Producto 20,Submotivo 132
0090999,Reclamo,NO PROCEDE,201207,Producto 18,Submotivo 125
0089353,Reclamo,NO PROCEDE,201206,Producto 21,Submotivo 88
0014971,Reclamo,PROCEDE TOTAL,201207,Producto 07,Submotivo 27
0020096,Reclamo,PROCEDE TOTAL,201208,Producto 21,Submotivo 125
0079397,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 125
0079397,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 125
0079397,Reclamo,NO PROCEDE,201204,Producto 18,Submotivo 66
0072419,Reclamo,NO PROCEDE,201203,Producto 04,Submotivo 125
0046190,Solicitud,NO PROCEDE,201205,Producto 20,Submotivo 157
0069305,Reclamo,PROCEDE TOTAL,201203,Producto 01,Submotivo 125
0018194,Reclamo,NO PROCEDE,201203,Producto 20,Submotivo 125
0018194,Reclamo,NO PROCEDE,201203,Producto 20,Submotivo 125
0027832,Reclamo,PROCEDE TOTAL,201208,Producto 17,Submotivo 92
0027832,Reclamo,NO PROCEDE,201207,Producto 18,Submotivo 125
0027832,Reclamo,PROCEDE TOTAL,201206,Producto 20,Submotivo 125
0093258,Reclamo,NO PROCEDE,201205,Producto 18,Submotivo 67
0093258,Reclamo,PROCEDE TOTAL,201203,Producto 07,Submotivo 26
0065434,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 43
0065434,Solicitud,NO PROCEDE,201207,Producto 20,Submotivo 157
0056994,Solicitud,NO PROCEDE,201205,Producto 20,Submotivo 157
0056994,Reclamo,NO PROCEDE,201203,Producto 20,Submotivo 147
0026917,Reclamo,NO PROCEDE,201204,Producto 18,Submotivo 68
0065488,Reclamo,PROCEDE TOTAL,201206,Producto 07,Submotivo 125
0065488,Reclamo,PROCEDE TOTAL,201203,Producto 21,Submotivo 125
0092918,Reclamo,PROCEDE TOTAL,201203,Producto 21,Submotivo 156
0093467,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 125
0051629,Solicitud,PROCEDE TOTAL,201207,Producto 07,Submotivo 144
0052255,Reclamo,PROCEDE TOTAL,201208,Producto 21,Submotivo 88
0018151,Solicitud,NO PROCEDE,201207,Producto 20,Submotivo 157
0018151,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 125
0073178,Reclamo,PROCEDE PARCIAL,201204,Producto 07,Submotivo 125
0073178,Reclamo,NO PROCEDE,201204,Producto 07,Submotivo 125
0069834,Solicitud,PROCEDE TOTAL,201206,Producto 20,Submotivo 132
0069834,Reclamo,PROCEDE TOTAL,201206,Producto 20,Submotivo 125
0069834,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 125
0069834,Reclamo,PROCEDE PARCIAL,201205,Producto 20,Submotivo 125
0093559,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0093559,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0093559,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 125
0038321,Solicitud,PROCEDE TOTAL,201206,Producto 20,Submotivo 132
0038321,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 125
0038321,Reclamo,PROCEDE TOTAL,201206,Producto 20,Submotivo 63
0063093,Reclamo,PROCEDE TOTAL,201205,Producto 07,Submotivo 27
0022158,Reclamo,PROCEDE TOTAL,201206,Producto 18,Submotivo 65
0079295,Solicitud,PROCEDE TOTAL,201206,Producto 20,Submotivo 132
0079295,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 88
0012511,Reclamo,NO PROCEDE,201204,Producto 18,Submotivo 123
0088580,Solicitud,NO PROCEDE,201204,Producto 20,Submotivo 157
0088580,Reclamo,PROCEDE TOTAL,201204,Producto 17,Submotivo 90
0005877,Reclamo,NO PROCEDE,201203,Producto 20,Submotivo 156
0086487,Reclamo,PROCEDE TOTAL,201204,Producto 20,Submotivo 43
0013843,Reclamo,PROCEDE TOTAL,201203,Producto 07,Submotivo 27
0024282,Reclamo,NO PROCEDE,201206,Producto 18,Submotivo 68
0053599,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 43
0053599,Solicitud,NO PROCEDE,201205,Producto 20,Submotivo 157
0063730,Reclamo,PROCEDE TOTAL,201208,Producto 21,Submotivo 39
0002930,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 125
0017739,Reclamo,PROCEDE TOTAL,201206,Producto 07,Submotivo 25
0007194,Reclamo,PROCEDE TOTAL,201203,Producto 21,Submotivo 88
0007194,Reclamo,NO PROCEDE,201203,Producto 21,Submotivo 88
0094159,Reclamo,PROCEDE TOTAL,201208,Producto 17,Submotivo 125
0063811,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 125
0045249,Reclamo,NO PROCEDE,201205,Producto 21,Submotivo 150
0045249,Reclamo,NO PROCEDE,201203,Producto 21,Submotivo 150
0091840,Reclamo,PROCEDE TOTAL,201206,Producto 01,Submotivo 146
0048270,Reclamo,NO PROCEDE,201203,Producto 07,Submotivo 27
0090541,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0090541,Reclamo,PROCEDE TOTAL,201203,Producto 17,Submotivo 90
0045437,Reclamo,PROCEDE TOTAL,201206,Producto 07,Submotivo 125
0074887,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 67
0074563,Reclamo,NO PROCEDE,201205,Producto 17,Submotivo 89
0071575,Solicitud,NO PROCEDE,201204,Producto 20,Submotivo 157
0055221,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 125
0022373,Reclamo,NO PROCEDE,201205,Producto 07,Submotivo 27
0098438,Reclamo,PROCEDE TOTAL,201204,Producto 17,Submotivo 89
0098438,Reclamo,PROCEDE TOTAL,201204,Producto 17,Submotivo 89
0074251,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 132
0074251,Reclamo,PROCEDE TOTAL,201208,Producto 18,Submotivo 125
0035995,Reclamo,NO PROCEDE,201203,Producto 21,Submotivo 59
0028936,Reclamo,PROCEDE TOTAL,201203,Producto 17,Submotivo 89
0088684,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0088684,Reclamo,PROCEDE PARCIAL,201205,Producto 20,Submotivo 125
0081491,Reclamo,NO PROCEDE,201203,Producto 20,Submotivo 125
0072358,Reclamo,PROCEDE TOTAL,201207,Producto 21,Submotivo 88
0099100,Reclamo,NO PROCEDE,201203,Producto 20,Submotivo 125
0042610,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 125
0042610,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 125
0042610,Reclamo,PROCEDE PARCIAL,201206,Producto 20,Submotivo 125
0048442,Solicitud,PROCEDE TOTAL,201208,Producto 10,Submotivo 130
0048442,Solicitud,PROCEDE TOTAL,201208,Producto 10,Submotivo 130
0048442,Solicitud,NO PROCEDE,201203,Producto 20,Submotivo 157
0048442,Reclamo,NO PROCEDE,201203,Producto 20,Submotivo 43
0055784,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 88
0088612,Reclamo,NO PROCEDE,201204,Producto 18,Submotivo 68
